更新日期,验证复现,集成开发,集成路径,POC名称,exp/poc文件名称,文件路径,语言,影响品牌,设备类型,设备型号,漏洞名称,CVE编号,发布时间,验证日期,漏洞地址,漏洞类型,备注,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/switch/cisco/exploit-db-20473.pl,,exploit-db-20473.pl,exp/poc/exploit-db-20473.pl,Perl,cisco,,,Cisco Catalyst 4000 4.x/5.x / Catalyst 5000 4.5/5.x / Catalyst 6000 5.x - Memory Leak Denial of Service,CVE-2001-0041,2000/12/6,,https://www.exploit-db.com/exploits/20473,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/firewall/watchguard/exploit-db-20487.pl,,exploit-db-20487.pl,exp/poc/exploit-db-20487.pl,Perl,watchguard,,,Watchguard SOHO 2.2 - Denial of Service,CVE-2001-0049,2000/12/8,,https://www.exploit-db.com/exploits/20487,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/switch/cisco/exploit-db-20509.pl,,exploit-db-20509.pl,exp/poc/exploit-db-20509.pl,Perl,cisco,,,Cisco Catalyst 4000/5000/6000 6.1 - SSH Protocol Mismatch Denial of Service,CVE-2001-0080,2000/12/13,,https://www.exploit-db.com/exploits/20509,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,X,,,exploit-db-20644.c,exp/poc/exploit-db-20644.c,C,,,,Marconi ASX-1000 - Administration Denial of Service,CVE-2001-0270,2001/2/19,,https://www.exploit-db.com/exploits/20644,dos,某些所需的变量未定义，未编译成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/equipment/APC/exploit-db-20654.pl,,exploit-db-20654.pl,exp/poc/exploit-db-20654.pl,Perl,APC,,,APC WEB/SNMP Management Card (9606) Firmware 3.0 - Telnet Administration Denial of Service,CVE-2001-0564,2001/2/26,,https://www.exploit-db.com/exploits/20654,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/firewall/cisco/exploit-db-20734.sh,,exploit-db-20734.sh,exp/poc/exploit-db-20734.sh,Shell,cisco,,,Cisco PIX 4.x/5.x TACACS+ - Denial of Service,CVE-2001-0375,2001/4/6,,https://www.exploit-db.com/exploits/20734,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/3com/exploit-db-20847.c,,exploit-db-20847.c,exp/poc/exploit-db-20847.c,C,3com,,,3Com OfficeConnect DSL Router 812 1.1.7/840 1.1.7 - HTTP Port Router Denial of Service,CVE-2001-0740,2001/9/21,,https://www.exploit-db.com/exploits/20847,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-21028.pl,,exploit-db-21028.pl,exp/poc/exploit-db-21028.pl,Perl,cisco,,,Cisco IOS 12 - UDP Denial of Service,CVE-2001-1097,2001/7/25,,https://www.exploit-db.com/exploits/21028,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/cisco/exploit-db-21103.c,,exploit-db-21103.c,exp/poc/exploit-db-21103.c,C,cisco,,,D-Link Dl-704 2.56 b5 - IP Fragment Denial of Service,CVE-2001-1137,2000/5/23,,https://www.exploit-db.com/exploits/21103,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-21296.c,,exploit-db-21296.c,exp/poc/exploit-db-21296.c,C,cisco,,,Cisco IOS 11/12 - SNMP Message Denial of Service,CVE-2002-0013,2002/2/12,,https://www.exploit-db.com/exploits/21296,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-21472.pl,,exploit-db-21472.pl,exp/poc/exploit-db-21472.pl,Perl,cisco,,,Cisco CBOS 2.x - Broadband Operating System TCP/IP Stack Denial of Service,CVE-2002-0886,2002/5/23,,https://www.exploit-db.com/exploits/21472,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,X,,,exploit-db-21637.c,exp/poc/exploit-db-21637.c,C,,,,ZYXEL Prestige 642R Router - Malformed IP Packet Denial of Service,CVE-2002-1072,2002/7/24,,https://www.exploit-db.com/exploits/21637,dos,"未编译成功,某些变量未识别",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/switch/cisco/exploit-db-21655.c,,exploit-db-21655.c,exp/poc/exploit-db-21655.c,C,cisco,,,Cisco IOS 11.x - TFTP Server Long File Name Buffer Overflow,CVE-2002-0813,2002/7/26,,https://www.exploit-db.com/exploits/21655,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/VPN/cisco/exploit-db-21770.c,,exploit-db-21770.c,exp/poc/exploit-db-21770.c,C,cisco,,,Cisco VPN 3000 Series Concentrator Client - Authentication Denial of Service,CVE-2002-1101,2002/9/3,,https://www.exploit-db.com/exploits/21770,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/linksys/exploit-db-22062.py,,exploit-db-22062.py,exp/poc/exploit-db-22062.py,Python,linksys,,,Linksys Devices 1.42/1.43 - 'GET' Buffer Overflow (PoC),,2002/12/3,,https://www.exploit-db.com/exploits/22062,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,X,,,exploit-db-22415.c,exp/poc/exploit-db-22415.c,C,,,,3Com SuperStack II RAS 1500 - IP Header Denial of Service,,2003/3/24,,https://www.exploit-db.com/exploits/22415,dos,struct定义未成功编译,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/dlink/exploit-db-22440.c,,exploit-db-22440.c,exp/poc/exploit-db-22440.c,C,dlink,,,D-Link DI-614+ - IP Fragment Reassembly Denial of Service,,1998/4/16,,https://www.exploit-db.com/exploits/22440,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,X,,,exploit-db-22739.py,exp/poc/exploit-db-22739.py,Python,,,,Broadcom BCM4325 / BCM4329 Devices - Denial of Service,CVE-2012-2619,2012/11/15,,https://www.exploit-db.com/exploits/22739,dos,PyLorcon2库未下载成功,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/3com/exploit-db-22947.c,,exploit-db-22947.c,exp/poc/exploit-db-22947.c,C,3com,,,3Com DSL Router 812 1.1.7/1.1.9/2.0 - Administrative Interface Long Request Denial of Service,,2003/7/21,,https://www.exploit-db.com/exploits/22947,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-22962.pl,,exploit-db-22962.pl,exp/poc/exploit-db-22962.pl,Perl,cisco,,,Cisco Aironet AP1x00 - GET Denial of Service,CVE-2003-0511,2003/7/28,,https://www.exploit-db.com/exploits/22962,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,X,,,exploit-db-23087.c,exp/poc/exploit-db-23087.c,C,,,,Check Point Firewall-1 4.x - SecuRemote Internal Interface Address Information Leakage,CVE-2003-0757,2001/7/17,,https://www.exploit-db.com/exploits/23087,dos,出现内存错误，未解决,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/SMC/exploit-db-23190.pl,,exploit-db-23190.pl,exp/poc/exploit-db-23190.pl,Perl,SMC,,,SMC Router 1.2x - Random UDP Packet Denial of Service,,2003/9/26,,https://www.exploit-db.com/exploits/23190,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/modem/Thomson/exploit-db-23394.c,,exploit-db-23394.c,exp/poc/exploit-db-23394.c,C,Thomson,,,Thomson Cablemodem TCM315 - Denial of Service,,2003/11/24,,https://www.exploit-db.com/exploits/23394,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/cisco/exploit-db-23638.pl,,exploit-db-23638.pl,exp/poc/exploit-db-23638.pl,Perl,cisco,,,Cisco IOS 12 MSFC2 - Layer 2 Frame Denial of Service,CVE-2004-0244,2004/2/3,,https://www.exploit-db.com/exploits/23638,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/PhoneAdapter/Motorola/exploit-db-23778.c,,exploit-db-23778.c,exp/poc/exploit-db-23778.c,C,Motorola,,,Motorola T720 Phone - Denial of Service,,2004/3/1,,https://www.exploit-db.com/exploits/23778,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/Nortel/exploit-db-23786.c,,exploit-db-23786.c,exp/poc/exploit-db-23786.c,C,Nortel,,,Nortel Wireless LAN Access Point 2200 Series - Denial of Service,CVE-2004-2549,2004/3/2,,https://www.exploit-db.com/exploits/23786,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020/4/30,————,V,routersploit/routersploit/modules/exploits/routers/SureCom/exploit-db-23788.pl,,exploit-db-23788.pl,exp/poc/exploit-db-23788.pl,Perl,SureCom,,,SureCom EP-9510AX/EP-4504AX Network Device - Malformed Web Authorisation Request Denial of Service (1),,2004/3/2,,https://www.exploit-db.com/exploits/23788,dos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
